PostContent,Date,NumberOfComment,Like,Heart,Care,Haha,Wow,Sad,Angry,ContentofComment
"Anh chị ơi, em nộp theo phương thức học sinh giỏi, trường kiểm tra và yêu cầu lại là: Không ghi theo hương trình lớp 12"", em hơi không hiểu yêu cầu ấy ạ 
Theo em nghĩ là trường muốn giấy chứng nhận của em có chữ ""theo chương trình 12"" nhưng mà chỗ em chỉ ghi chung là kỳ thi HSG tỉnh thôi ạ. Em đang nộp cho trường giấy khen năm 11, năm 12 em cũng có giải HSG tỉnh (cả 2 đều ko có chữ ""theo chương trình lớp 12""). Nếu em nộp lại giấy khen của lớp 12 thì có ok hơn ko ạ? Hay em ph… Xem thêm",3 Tháng 6,4,0,0,0,0,0,0,0,"['Anh chị ơi, em nộp theo phương thức học sinh giỏi, trường kiểm tra và yêu cầu lại là: Không ghi theo hương trình lớp 12"", em hơi không hiểu yêu cầu ấy ạ \nTheo em nghĩ là trường muốn giấy chứng nhận của em có chữ ""theo chương trình 12"" nhưng mà chỗ em chỉ ghi chung là kỳ thi HSG tỉnh thôi ạ. Em đang nộp cho trường giấy khen năm 11, năm 12 em cũng có giải HSG tỉnh (cả 2 đều ko có chữ ""theo chương trình lớp 12""). Nếu em nộp lại giấy khen của lớp 12 thì có ok hơn ko ạ? Hay em ph… Xem thêm', 'Em ib gửi minh chứng e upload qua chị xem thử với nha']"
Cho e hỏi trường mình đã công bố thời gian có điểm chuẩn học bạ chưa ạ. Em hóng quáa,3 Tháng 6,4,0,0,0,0,0,0,0,"['Cho e hỏi trường mình đã công bố thời gian có điểm chuẩn học bạ chưa ạ. Em hóng quáa', 'Ch em, em theo dõi page để cập nhật thông tin nha', 'chắc trước thi 10 ngày hay cỡ ngày 20 là có đó bạn']"
"Anh chị ơi cho e hỏi ạ 
Em quên check mail nên không kịp bổ sung ạ 
E có dưa ảnh đầy đủ nhưng mà e thiếu trang học bạ bên cạnh 
Không biết có bị sao không ạ",3 Tháng 6,1,0,0,0,0,0,0,0,"['Anh chị ơi cho e hỏi ạ \nEm quên check mail nên không kịp bổ sung ạ \nE có dưa ảnh đầy đủ nhưng mà e thiếu trang học bạ bên cạnh \nKhông biết có bị sao không ạ', 'Em cứ bổ sung đầy đủ minh chứng theo yêu cầu vào nha, trễ 1 xíu không sao đâu nhưng phải đủ í']"
"Ac cho em hỏi với ạ  này là sai mỗi cái này nên mới phải thay đổi đúng không ạ ,tại e thấy cho thay đổi mỗi mục này thui í",3 Tháng 6,12,0,0,0,0,0,0,0,"['Ac cho em hỏi với ạ  này là sai mỗi cái này nên mới phải thay đổi đúng không ạ ,tại e thấy cho thay đổi mỗi mục này thui í', 'Đúng r e. Sai ở minh chứng nào thì thay đổi minh chứng ấy', 'Đúng ròi e nha\nHọc bạ/ giấy xác nhận bản chính hoặc công chứng yêu cầu có chữ ký và dấu đỏ của trường THPT (lớp 12)']"
hồ sơ của em đã bổ sung minh chứng lại từ giữa tháng 5 nhưng đến bây giờ vẫn chưa chuyển kiểm dò thì có sao không ạ? em lo quá,3 Tháng 6,1,0,0,0,0,0,0,0,"['hồ sơ của em đã bổ sung minh chứng lại từ giữa tháng 5 nhưng đến bây giờ vẫn chưa chuyển kiểm dò thì có sao không ạ? em lo quá', 'K sao em, cứ tiếp tục theo dõi hồ sơ nha']"
"Dạ anh chị cho em hỏi, em thấy đã hoàn tất kiểm dò nhưng em không nhận gmail chỉnh sửa gì của trường. Là hồ sơ của em chính xác rồi phải không ạ",3 Tháng 6,1,0,0,0,0,0,0,0,"['Dạ anh chị cho em hỏi, em thấy đã hoàn tất kiểm dò nhưng em không nhận gmail chỉnh sửa gì của trường. Là hồ sơ của em chính xác rồi phải không ạ', 'Đr em']"
"ac ơi cho e hỏi trước thi thpt là có điểm chuẩn học bạ r mình so với điểm minhf trượt hay đậu , hay là có thẳng thông báo đậu luôn vậy ạ",3 Tháng 6,1,0,0,0,0,0,0,0,"['ac ơi cho e hỏi trước thi thpt là có điểm chuẩn học bạ r mình so với điểm minhf trượt hay đậu , hay là có thẳng thông báo đậu luôn vậy ạ', 'Có link để em nhập mã hồ sơ rồi check vào ngày báo điểm học bạ nhe']"
"Sao mình đăng kí xét tuyển bằng học bạ rồi mà trên đây để chưa đăng kí v ạ?
Với cho mình hỏi trường lấy điểm đgnl đợt nào v ạ?",2 Tháng 6,9,0,0,0,0,0,0,0,"['Sao mình đăng kí xét tuyển bằng học bạ rồi mà trên đây để chưa đăng kí v ạ?\nVới cho mình hỏi trường lấy điểm đgnl đợt nào v ạ?', 'E vào lại trang đk cũ ts.udn.vn đăng nhập xem thử, với ktra mail xem có mail hoàn thành đk học bạ k?\nCòn đgnl lấy đợt 1 th nha e', 'Bạn đã thanh toán chưa ạ']"
"Anh chị cho em hỏi vs ạ
Em thấy hạn sửa hồ sơ xét học bạ là 5/6 , bây giờ là 2/6 rồi,  mà em nộp từ 12/5 mới đến chuyển kiểm dò, em hơi lo
Như vậy có sao k ạ.
Em xin cảm ơn !",2 Tháng 6,5,0,0,0,0,0,0,0,"['Anh chị cho em hỏi vs ạ\nEm thấy hạn sửa hồ sơ xét học bạ là 5/6 , bây giờ là 2/6 rồi,  mà em nộp từ 12/5 mới đến chuyển kiểm dò, em hơi lo\nNhư vậy có sao k ạ.\nEm xin cảm ơn !', 'cậu ơi nộp hs kiểu gì thế ạ', 'Ko sao đâu nha e, cán bộ kiểm dò đang kiểm tra hồ sơ e đó']"
Mn cho hỏi ...làm sao để biết đc là đậu hay k ạ ..nếu đậu trường có báo về mail cá nhân cho mình biết k ạ,2 Tháng 6,1,0,0,0,0,0,0,0,"['Mn cho hỏi ...làm sao để biết đc là đậu hay k ạ ..nếu đậu trường có báo về mail cá nhân cho mình biết k ạ', 'Trường sẽ có link tra cứu và gửi mail trúng tuyển cho e nha']"
"Dạ cho em hỏi chút ạ
Nếu mình xét cả pt 2 và pt 3 và đều để nv1 giống nhau. Nếu cả hai pt mình đều đậu ở nv 1 thì trường sẻ ưu tiên lấy suất ở pt nào ạ 
Hay mình được đậu cả hai vậy ạ ?",1 Tháng 6,2,0,0,0,0,0,0,0,"['Dạ cho em hỏi chút ạ\nNếu mình xét cả pt 2 và pt 3 và đều để nv1 giống nhau. Nếu cả hai pt mình đều đậu ở nv 1 thì trường sẻ ưu tiên lấy suất ở pt nào ạ \nHay mình được đậu cả hai vậy ạ ?', 'Em đc chọn nha, nếu cái nào thích hơn thì để nv1 ở cổng bộ.']"
Phần minh chứng hsg học kì 1 lớp 12 em đổi lại là giấy xác nhận được ko ạ?,29 Tháng 5,6,0,0,0,0,0,0,0,"['Phần minh chứng hsg học kì 1 lớp 12 em đổi lại là giấy xác nhận được ko ạ?', 'Đc, em up lại giấy xác nhận nha', 'e muốn giải đáp các thắc về trường, tuyển sinh cũng như ngành học thì tham gia vô đây nhé: https://www.facebook.com/groups/sinhvienkinhtedanang']"
"Như này là được chưa nhà mình nhỉ
Lo lắng waaaaa",1 Tháng 6,1,0,0,0,0,0,0,0,"['Như này là được chưa nhà mình nhỉ\nLo lắng waaaaa', 'E chờ cán bộ họ kiểm dò hs nha']"
"Cho em hỏi, ngày cấp bằng ielts, là mình ghi ngày thi hay ngày có kết quả ạ",31 Tháng 5,1,0,0,0,0,0,0,0,"['Cho em hỏi, ngày cấp bằng ielts, là mình ghi ngày thi hay ngày có kết quả ạ', 'ngày cấp á cậu']"
"Cho e hỏi ạ e bị sai file học bạ 11, thì chỉnh ở đâu ạ, e tìm mãi mà k thấy",30 Tháng 5,4,0,0,0,0,0,0,0,"['Cho e hỏi ạ e bị sai file học bạ 11, thì chỉnh ở đâu ạ, e tìm mãi mà k thấy', 'Em phải ghép với cả học lực nữa, em chụp giấy khen up lại nha', 'Cậu chỉnh lại đc chưa vậy , mình cũng bị sai phần này']"
hồ sơ đến giờ vẫn chưa hoàn tất thì có sao không ạ? em xét trước các bạn nma bạn em xong hết rồi ạ? thì có sai sót gì không ạ?,31 Tháng 5,2,0,0,0,0,0,0,0,"['hồ sơ đến giờ vẫn chưa hoàn tất thì có sao không ạ? em xét trước các bạn nma bạn em xong hết rồi ạ? thì có sai sót gì không ạ?', 'E cứ chờ thêm nha, sau 31/5 vẫn kiểm dò hs, e yên tâm']"
"Anh chị cho em hỏi với ạ. Vừa rồi em có đăng kí xét tuyển phương thức 2 nhóm 3, là dùng giải Tỉnh để xét ạ. Ở phần năm đạt giải em chọn 2024, mà em mới xem lại thì giấy khen của Tỉnh ghi là tháng 11/2023. Em vào để sửa thì thấy phần em muốn sửa nằm ở chỗ thông tin sẽ điều chỉnh sau khi kiểm dò. Vậy có ảnh hưởng gì kh ạaa",31 Tháng 5,1,0,0,0,0,0,0,0,"['Anh chị cho em hỏi với ạ. Vừa rồi em có đăng kí xét tuyển phương thức 2 nhóm 3, là dùng giải Tỉnh để xét ạ. Ở phần năm đạt giải em chọn 2024, mà em mới xem lại thì giấy khen của Tỉnh ghi là tháng 11/2023. Em vào để sửa thì thấy phần em muốn sửa nằm ở chỗ thông tin sẽ điều chỉnh sau khi kiểm dò. Vậy có ảnh hưởng gì kh ạaa', 'Ko sao e nha']"
Như này là hoàn tất đk đúng k ạ,29 Tháng 5,7,0,0,0,0,0,0,0,"['Như này là hoàn tất đk đúng k ạ', 'Lê Nữ Hoàng Ngọc em chưa nộp hồ sơ luôn thì có đậu vô trường k ạ', 'Em xem trạng thái hồ sơ. Hoàn tất kiểm dò là ok nha em']"
mn cho em hỏi như vậy là dc chưa ạa ,31 Tháng 5,1,0,0,0,0,0,0,0,"['mn cho em hỏi như vậy là dc chưa ạa ', 'Mới kiểm tra điểm thôi e, còn ktra minh chứng nữa, e cứ chờ thêm nha']"
ac ơi cho e hỏi e chỉnh sửa hết r mà mấy ngày r chưa có thêm hoạt động nào có sao k ạ,31 Tháng 5,1,0,0,0,0,0,0,0,"['ac ơi cho e hỏi e chỉnh sửa hết r mà mấy ngày r chưa có thêm hoạt động nào có sao k ạ', 'E cứ chờ thêm nha, k sao đâu']"
Giờ upload phần minh chứng xã đb khó khăn thì up ảnh gì giờ cả nhà -.-,31 Tháng 5,1,0,0,0,0,0,0,0,"['Giờ upload phần minh chứng xã đb khó khăn thì up ảnh gì giờ cả nhà -.-', 'E tham khảo minh chứng hợp lệ ở đây nha: http://due.udn.vn/vi-vn/tuvantuyensinh2024/gt/cid/5418']"
Mng cho em hỏi là em mới chụp minh chứng điểm học bạ nhưng mà chưa chụp phần học lực thì có cần bổ sung không ạ.,30 Tháng 5,2,0,0,0,0,0,0,0,"['Mng cho em hỏi là em mới chụp minh chứng điểm học bạ nhưng mà chưa chụp phần học lực thì có cần bổ sung không ạ.', 'Em đang hỏi ở mục nào của pt nào thế']"
A/c cho e hỏi web đăng kí nguyện vọng của bộ khi nào mở ạ? Với nếu e xét đề án riêng là cũng đăng kí nguyện vọng trên web bộ luôn hay sao ạ?,30 Tháng 5,1,0,0,0,0,0,0,0,"['A/c cho e hỏi web đăng kí nguyện vọng của bộ khi nào mở ạ? Với nếu e xét đề án riêng là cũng đăng kí nguyện vọng trên web bộ luôn hay sao ạ?', '- em đợi thông báo chính thức nha\n- phải đangki lại trên cổng bộ em']"
Cho e hỏi với ạ e nộp hồ sơ lâu r mà cứ như vầy hoài là sao ạ,30 Tháng 5,7,0,0,0,0,0,0,0,"['Cho e hỏi với ạ e nộp hồ sơ lâu r mà cứ như vầy hoài là sao ạ', 'Thanh Hoàng em thì chỉ mới chuyển kiểm dò thoii ạ', 'Hoàn tất kiểm dò là xong xuôi r đó e']"
[TUYỂN SINH ĐẠI HỌC CHÍNH QUY],30 Tháng 5,1,0,0,0,0,0,0,0,['[TUYỂN SINH ĐẠI HỌC CHÍNH QUY]']
"Anh chị oi, cho em hỏi là khi mình đã đậu bằng phương thức xét tuyển riêng của trường nhưng khi đăng kí nguyên vọng em để ở nv2 thì việc đậu bằng pt xét tuyển riêng có được tính nx ko ạ? 
Do em có đki thi c.an nên ko rõ về việc xếp nv ạ",30 Tháng 5,2,0,0,0,0,0,0,0,"['Anh chị oi, cho em hỏi là khi mình đã đậu bằng phương thức xét tuyển riêng của trường nhưng khi đăng kí nguyên vọng em để ở nv2 thì việc đậu bằng pt xét tuyển riêng có được tính nx ko ạ? \nDo em có đki thi c.an nên ko rõ về việc xếp nv ạ', 'Nếu nv 1 đủ đk thì nv2 ,3 sẽ ko đc xét nx ,']"
dạ ac cho em hỏi em đã nộp hs xét tuyển phương thức riêng từ ngày 1/5 đến bây giờ vẫn chưa được kiểm dò thì có sao không ạ ,30 Tháng 5,1,0,0,0,0,0,0,0,"['dạ ac cho em hỏi em đã nộp hs xét tuyển phương thức riêng từ ngày 1/5 đến bây giờ vẫn chưa được kiểm dò thì có sao không ạ ', 'K sao e, e cứ chờ thêm nha']"
Dạ cho e hỏi là khi có kết quả xét tuyển thì trường sẽ mail riêng cho mình rồi sau đó công bố điểm lên. Hay trường công bố điểm rồi mình dựa vào điểm đó để tự biết ạ. E cảm ơn!,29 Tháng 5,5,0,0,0,0,0,0,0,"['Dạ cho e hỏi là khi có kết quả xét tuyển thì trường sẽ mail riêng cho mình rồi sau đó công bố điểm lên. Hay trường công bố điểm rồi mình dựa vào điểm đó để tự biết ạ. E cảm ơn!', 'Trg sẽ công bố điểm chuẩn, có link tra cứu và gửi mail trúng tuyển cho e nha', '.']"
"cho e hỏi sao kiểm dò lâu vậy rồi vẫn chưa xong thì có vấn đề gì k ạ, cũng k có thông báo sai sót gì á",30 Tháng 5,1,0,0,0,0,0,0,0,"['cho e hỏi sao kiểm dò lâu vậy rồi vẫn chưa xong thì có vấn đề gì k ạ, cũng k có thông báo sai sót gì á', 'hs e đang chờ chuyển tới cán bộ kiểm dò th, k có chi đâu e']"
Dạ cho e hỏi là nếu như ko đk ngành sư phạm thì ở chổ minh chứng khác mình ko cần phải chụp gì đk ạ .,30 Tháng 5,2,0,0,0,0,0,0,0,"['Dạ cho e hỏi là nếu như ko đk ngành sư phạm thì ở chổ minh chứng khác mình ko cần phải chụp gì đk ạ .', 'K cần e']"
"EM bấm vào link thay đổi nma nó lại hiện ra là trang web không khả dụng là sao ạ.
Em đã cố liên hệ rồi mà k nghe máy ạ.",30 Tháng 5,2,0,0,0,0,0,0,0,"['EM bấm vào link thay đổi nma nó lại hiện ra là trang web không khả dụng là sao ạ.\nEm đã cố liên hệ rồi mà k nghe máy ạ.', 'Có thể là web đang lỗi xíu, tí em vào lại nah']"
"Mọi người ơi, còn có ngày mai nữa thôi, mà hso của em chưa kiểm duyệt xong, em lo quá ạ ;-;",30 Tháng 5,4,0,0,0,0,0,0,0,"['Mọi người ơi, còn có ngày mai nữa thôi, mà hso của em chưa kiểm duyệt xong, em lo quá ạ ;-;', 'Ngày mai là hết hạn đăng ký thôi em còn cán bộ vẫn kiểm dò hồ sơ']"
họ nói thế này thì mình phải làm sao mọi người,29 Tháng 5,3,0,0,0,0,0,0,0,"['họ nói thế này thì mình phải làm sao mọi người', 'Vì em xét sư phạm nên mới cần học lực lp 12 đó, em bổ sung theo yêu cầu nha']"
"cho em hỏi mục như này là sao ạ, mình cần điền như thế nào ạ",29 Tháng 5,4,0,0,0,0,0,0,0,"['cho em hỏi mục như này là sao ạ, mình cần điền như thế nào ạ', 'Bấm vào điền thôi bạn', 'Đki ngành sư phạm mới cần tick vào mục này mà bạn nhỉ?']"
"Em có up file minh chứng rồi nma vẫn bị ghi là thiếu thì phải làm sao ạ 
Cho em hỏi là khi nào nộp hồ sơ ạ",28 Tháng 5,6,0,0,0,0,0,0,0,"['Em có up file minh chứng rồi nma vẫn bị ghi là thiếu thì phải làm sao ạ \nCho em hỏi là khi nào nộp hồ sơ ạ', 'Quá hạn nộp học lực có sao ko ạ', 'Bạn bấm chỗ xác nhận đổi ch, coi chừng quên á, mình cũng xém quên']"
Cho em hỏi vậy thì em cần sửa gì vậy ạ,29 Tháng 5,4,0,0,0,0,0,0,0,"['Cho em hỏi vậy thì em cần sửa gì vậy ạ', 'Cán bộ sửa cho e r nha']"
"Dạ cho e hỏi ,thay đổi như ri là em chụp nguyên một trang học bạ luôn đúng không ạ ,cả phần điểm phần hạnh kiểm luôn ạ.Ví dụ như ri ạ",29 Tháng 5,13,0,0,0,0,0,0,0,"['Dạ cho e hỏi ,thay đổi như ri là em chụp nguyên một trang học bạ luôn đúng không ạ ,cả phần điểm phần hạnh kiểm luôn ạ.Ví dụ như ri ạ', 'Trường yêu cầu đổi đổi minh chứng xếp loại học lực mà lỡ upload lại minh chứng giống đợt trước giờ làm sao để đổi ạ? Nếu không sửa được thì hồ sơ bị gì không ạ', 'Đr em']"
Dạ cho em hỏi là minh chứng khác này cần tải file gì lên vậy ạ,29 Tháng 5,1,0,0,0,0,0,0,0,"['Dạ cho em hỏi là minh chứng khác này cần tải file gì lên vậy ạ', 'Hình như Giấy khen á b']"
Cho em hỏi mình xét pt3 1 khối khác sau khi thi thptqg mik chọn 1 khối khác được không ạ (Vdu bây giờ em xét vào pt3 bằng khối A1 nhưng sau khi khối A0 e được điểm cao nên muốn vào trường (pt5) bằng điểm thi khối A0 có được không ạ),29 Tháng 5,1,0,0,0,0,0,0,0,"['Cho em hỏi mình xét pt3 1 khối khác sau khi thi thptqg mik chọn 1 khối khác được không ạ (Vdu bây giờ em xét vào pt3 bằng khối A1 nhưng sau khi khối A0 e được điểm cao nên muốn vào trường (pt5) bằng điểm thi khối A0 có được không ạ)', 'Đc e nha']"
